larva,side,rod,length,ate,Food_conc,Food_species,fed,lit,condition,larvae_per_well,lar_ml,hpf,dpf,species
138,L,PO,158.783,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
138,L,ALA,215.3,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
139,R,BR,212.211,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
139,R,PO,148.004,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
139,R,ALA,189.1,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
139,L,BR,214.833,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
139,L,PO,149.425,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
139,L,ALA,186.4,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
140,R,BR,215.68,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
140,R,PO,177.87,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
140,R,ALA,197.2,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
140,L,BR,214.256,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
140,L,PO,NA,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
140,L,ALA,221.2,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
141,R,BR,224.087,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
141,R,PO,208.604,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
141,R,ALA,NA,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
141,L,BR,224.988,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
141,L,PO,192.548,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
141,L,ALA,204.8,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
142,R,BR,211.831,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
142,R,PO,152.422,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
142,R,ALA,215.2,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
142,L,BR,210.16,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
142,L,PO,170.777,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
142,L,ALA,240.1,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
143,R,BR,202.28,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
143,R,PO,221.052,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
143,R,ALA,NA,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
143,L,BR,198.841,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
143,L,PO,215.202,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
143,L,ALA,NA,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
144,R,BR,203.713,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
144,R,PO,193.152,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
144,R,ALA,222.4,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
144,L,BR,NA,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
144,L,PO,195.072,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
144,L,ALA,193.6,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
145,R,BR,193.347,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
145,R,PO,187.046,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
145,R,ALA,200.7,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
145,L,BR,212.816,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
145,L,PO,172.379,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
145,L,ALA,213.3,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
146,R,BR,217.338,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
146,R,PO,212.009,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
146,R,ALA,203.5,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
146,L,BR,223.507,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
146,L,PO,211.601,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
146,L,ALA,214.7,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
147,R,BR,219.204,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
147,R,PO,195.079,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
147,R,ALA,221.6,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
147,L,BR,223.964,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
147,L,PO,199.833,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
147,L,ALA,228,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
148,R,BR,215.73,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
148,R,PO,NA,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
148,R,ALA,220.9,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
148,L,BR,NA,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
148,L,PO,NA,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
148,L,ALA,240.8,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
149,R,BR,227.315,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
149,R,PO,149.514,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
149,R,ALA,212.6,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
149,L,BR,220.483,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
149,L,PO,85.992,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
149,L,ALA,NA,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
150,R,BR,NA,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
150,R,PO,223.354,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
150,R,ALA,211,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
150,L,BR,201.945,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
150,L,PO,222.032,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
150,L,ALA,218.7,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
151,R,BR,203.042,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
151,R,PO,170.939,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
151,R,ALA,228.6,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
151,L,BR,NA,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
151,L,PO,NA,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
151,L,ALA,210.1,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
152,R,BR,NA,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
152,R,PO,214.157,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
152,R,ALA,208.3,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
152,L,BR,NA,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
152,L,PO,223.38,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
152,L,ALA,221.4,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
153,R,BR,201.645,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
153,R,PO,173.25,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
153,R,ALA,228.8,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
153,L,BR,204.017,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
153,L,PO,142.954,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
153,L,ALA,205.9,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
154,R,BR,212.738,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
154,R,PO,204.731,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
154,R,ALA,174.5,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
154,L,BR,213.948,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
154,L,PO,167.044,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
154,L,ALA,221.5,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
155,R,BR,241.835,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
155,R,PO,NA,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
155,R,ALA,189.4,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
155,L,BR,243.329,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
155,L,PO,189.379,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
155,L,ALA,226.1,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
156,R,BR,163.133,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
156,R,PO,NA,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
156,R,ALA,196.1,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
156,L,BR,165.105,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
156,L,PO,168.996,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
156,L,ALA,223.4,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
157,R,BR,NA,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
157,R,PO,182.737,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
157,R,ALA,210,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
157,L,BR,NA,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
157,L,PO,NA,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
157,L,ALA,NA,NO,0,NO,Starved,LD,FSW,100,25,72,3,Pl
158,R,BR,221.518,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
158,R,PO,174.145,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
158,R,ALA,200.1,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
158,L,BR,222.271,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
158,L,PO,165.238,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
158,L,ALA,213.2,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
159,R,BR,200.906,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
159,R,PO,159.02,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
159,R,ALA,197.4,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
159,L,BR,199.896,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
159,L,PO,174.362,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
159,L,ALA,217.2,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
160,R,BR,198.059,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
160,R,PO,177.184,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
160,R,ALA,224.1,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
160,R,BR,207.537,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
160,L,PO,199.785,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
160,L,ALA,215,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
161,R,BR,213.921,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
161,R,PO,178.9,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
161,R,ALA,215,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
161,L,BR,212.324,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
161,L,PO,183.746,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
161,L,ALA,210.7,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
162,R,BR,197.45,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
162,R,PO,182.928,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
162,R,ALA,206.7,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
162,L,BR,195.811,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
162,L,PO,198.166,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
162,L,ALA,214.4,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
163,R,BR,197.657,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
163,R,PO,163.676,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
163,R,ALA,207.1,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
163,L,BR,194.165,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
163,L,PO,170.354,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
163,L,ALA,192.7,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
164,R,BR,199.154,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
164,R,PO,170.13,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
164,R,ALA,200.4,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
164,L,BR,200.823,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
164,L,PO,162.531,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
164,L,ALA,205.6,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
165,R,BR,194.235,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
165,R,PO,149.861,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
165,R,ALA,193.7,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
165,L,BR,194.949,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
165,L,PO,167.707,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
165,L,ALA,195.7,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
166,R,BR,218.169,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
166,R,PO,175.235,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
166,R,ALA,209.5,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
166,L,BR,218.824,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
166,L,PO,173.462,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
166,L,ALA,NA,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
167,R,BR,238.338,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
167,R,PO,203.059,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
167,R,ALA,221.1,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
167,L,BR,239.154,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
167,L,PO,191.558,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
167,L,ALA,212.8,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
168,R,BR,202.428,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
168,R,PO,230.687,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
168,R,ALA,239.6,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
168,L,BR,201.811,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
168,L,PO,185.881,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
168,L,ALA,220.4,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
169,R,BR,197.534,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
169,R,PO,131.412,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
169,R,ALA,193.3,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
169,L,BR,198.829,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
169,L,PO,141.708,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
169,L,ALA,195.6,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
170,R,BR,212.052,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
170,R,PO,165.402,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
170,R,ALA,192.7,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
170,L,BR,213.444,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
170,L,PO,178.828,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
170,L,ALA,203,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
171,R,BR,192.999,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
171,R,PO,173.219,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
171,R,ALA,193.3,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
171,L,BR,193.849,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
171,L,PO,139.235,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
171,L,ALA,210.4,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
172,R,BR,217.526,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
172,R,PO,184.788,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
172,R,ALA,202.2,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
172,L,BR,217.407,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
172,L,PO,177.741,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
172,L,ALA,208.9,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
173,R,BR,188.187,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
173,R,PO,97.417,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
173,R,ALA,196.5,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
173,L,BR,186.96,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
173,L,PO,179.098,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
173,L,ALA,198.8,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
174,R,BR,205.983,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
174,R,PO,107,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
174,R,ALA,207.8,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
174,L,BR,228.185,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
174,L,PO,170.632,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
174,L,ALA,229.9,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
175,R,BR,191.46,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
175,R,PO,172.735,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
175,R,ALA,208.9,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
175,L,BR,191.833,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
175,L,PO,189.775,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
175,L,ALA,NA,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
176,R,BR,224.312,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
176,R,PO,194.613,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
176,R,ALA,211.4,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
176,L,BR,232.346,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
176,L,PO,180.472,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
176,L,ALA,198,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
177,R,BR,188.449,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
177,R,PO,148.603,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
177,R,ALA,180.2,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
177,L,BR,191.55,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
177,L,PO,169.132,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
177,L,ALA,194,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
178,R,BR,NA,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
178,R,PO,NA,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
178,R,ALA,188.1,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
178,L,BR,189.604,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
178,L,PO,157.995,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
178,L,ALA,203.6,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
179,R,BR,203.174,NO,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
179,R,PO,141.751,NO,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
179,R,ALA,176.4,NO,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
179,L,BR,205.986,NO,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
179,L,PO,132.617,NO,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
179,L,ALA,179.1,NO,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
180,R,BR,210.451,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
180,R,PO,182.327,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
180,R,ALA,205.3,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
180,L,BR,NA,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
180,L,PO,176.373,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
180,L,ALA,199.5,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
181,R,BR,187.783,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
181,R,PO,NA,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
181,R,ALA,207.5,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
181,L,BR,190.998,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
181,L,PO,173.136,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
181,L,ALA,195.9,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
182,R,BR,191.434,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
182,R,PO,164.566,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
182,R,ALA,193.7,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
182,L,BR,190.161,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
182,L,PO,168.374,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
182,L,ALA,200.6,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
183,R,BR,203.187,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
183,R,PO,135.411,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
183,R,ALA,256.3,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
183,L,BR,207.772,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
183,L,PO,195.785,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
183,L,ALA,215.8,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
184,R,BR,195.776,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
184,R,PO,NA,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
184,R,ALA,207.4,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
184,L,BR,187.401,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
184,L,PO,159.301,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
184,L,ALA,197.4,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
185,R,BR,189.536,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
185,R,PO,207.628,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
185,R,ALA,204.2,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
185,L,BR,192.464,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
185,L,PO,205.698,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
185,L,ALA,206.8,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
186,R,BR,NA,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
186,R,PO,NA,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
186,R,ALA,NA,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
186,L,BR,224.698,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
186,L,PO,172.565,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
186,L,ALA,229.5,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
187,R,BR,229.08,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
187,R,PO,187.659,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
187,R,ALA,214.9,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
187,L,BR,225.064,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
187,L,PO,165.24,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
187,L,ALA,205.5,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
188,R,BR,202.275,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
188,R,PO,160.952,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
188,R,ALA,210,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
188,L,BR,206.686,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
188,L,PO,172.737,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
188,L,ALA,212.7,YES,10,D_tertiolecta,Fed,LD,FSW,200,50,72,3,Pl
